PG2,PG3,PG4,PG5,PG6,VM8,VM1,VM11,VM2,VM13,VM5,PD1,PD2,PD3,PD4,PD5,PD6,PD7,PD8,PD9,PD10,PD11,PD12,PD13,PD14,PD15,PD16,PD17,PD18,PD19,PD20,PD21,Feas
0.7775027533089459,0.4077900408871362,0.2963732338114159,0.2801262771950311,0.36046042272299145,1.0386120981144975,1.0499999959639534,1.007249920159476,1.045331159060049,1.0173057670147425,0.9843260754368487,0.18061414141414142,0.02269090909090909,0.06632727272727273,0.9058424242424242,0.1824,0.28727272727272724,0.057296969696969687,0.10385454545454544,0.05323232323232323,0.06692525252525253,0.028848484848484856,0.08854545454545454,0.028444444444444446,0.08713131313131313,0.021511111111111113,0.14459595959595958,0.029866666666666666,0.0754,0.0337979797979798,0.023175757575757575,0.09636363636363636,1.0
0.7539495616355578,0.4211447324356553,0.24838445726465258,0.2691268422875135,0.37087885687844985,0.9952938453036236,1.0443936641395155,0.9975568239194218,1.0382396204453845,0.9855021069746884,1.0352800503451833,0.18061414141414142,0.02269090909090909,0.06632727272727273,0.9058424242424242,0.1824,0.28727272727272724,0.057296969696969687,0.10385454545454544,0.05323232323232323,0.06692525252525253,0.028848484848484856,0.08854545454545454,0.028444444444444446,0.08713131313131313,0.021511111111111113,0.14459595959595958,0.029866666666666666,0.0754,0.0337979797979798,0.023175757575757575,0.09636363636363636,1.0
0.7544508155375813,0.42612921392307446,0.2290208804282728,0.270719796850587,0.33985029550511237,0.9931618618349959,1.0445138999501726,0.9821675438719578,1.04754010714312,0.9982775735552559,1.0471123654570622,0.18061414141414142,0.02269090909090909,0.06632727272727273,0.9058424242424242,0.1824,0.28727272727272724,0.057296969696969687,0.10385454545454544,0.05323232323232323,0.06692525252525253,0.028848484848484856,0.08854545454545454,0.028444444444444446,0.08713131313131313,0.021511111111111113,0.14459595959595958,0.029866666666666666,0.0754,0.0337979797979798,0.023175757575757575,0.09636363636363636,1.0
0.7148376033719483,0.427666128077745,0.22233526647474092,0.24570644385185603,0.2944985850826258,1.0160303775254285,1.0133263704291875,1.0001719466814567,1.0135848449435918,0.9921782736302196,1.0335378415253131,0.18061414141414142,0.02269090909090909,0.06632727272727273,0.9058424242424242,0.1824,0.28727272727272724,0.057296969696969687,0.10385454545454544,0.05323232323232323,0.06692525252525253,0.028848484848484856,0.08854545454545454,0.028444444444444446,0.08713131313131313,0.021511111111111113,0.14459595959595958,0.029866666666666666,0.0754,0.0337979797979798,0.023175757575757575,0.09636363636363636,1.0
0.7252561400262932,0.4063585750657837,0.2469766003703021,0.23331448552701464,0.2610068260857052,0.9966755136463208,1.022028295408753,1.0186408395876576,1.0158293800951235,1.002183379322208,1.0156938836692826,0.18061414141414142,0.02269090909090909,0.06632727272727273,0.9058424242424242,0.1824,0.28727272727272724,0.057296969696969687,0.10385454545454544,0.05323232323232323,0.06692525252525253,0.028848484848484856,0.08854545454545454,0.028444444444444446,0.08713131313131313,0.021511111111111113,0.14459595959595958,0.029866666666666666,0.0754,0.0337979797979798,0.023175757575757575,0.09636363636363636,1.0
0.731628183587574,0.3581982287149923,0.2235813509415957,0.23860250316521492,0.17344865848411242,1.0124798376154973,1.0475549454481565,1.0468083728985151,1.0312778478303861,0.9730324295856086,1.032265622493834,0.18061414141414142,0.02269090909090909,0.06632727272727273,0.9058424242424242,0.1824,0.28727272727272724,0.057296969696969687,0.10385454545454544,0.05323232323232323,0.06692525252525253,0.028848484848484856,0.08854545454545454,0.028444444444444446,0.08713131313131313,0.021511111111111113,0.14459595959595958,0.029866666666666666,0.0754,0.0337979797979798,0.023175757575757575,0.09636363636363636,1.0
0.7361168108753123,0.3375416642355827,0.2447578993809043,0.251584185847959,0.1911361713714684,1.0009122640372115,1.0465796776803198,1.0358723517969923,1.029282636886936,0.9894590442334249,1.02791930752657,0.18061414141414142,0.02269090909090909,0.06632727272727273,0.9058424242424242,0.1824,0.28727272727272724,0.057296969696969687,0.10385454545454544,0.05323232323232323,0.06692525252525253,0.028848484848484856,0.08854545454545454,0.028444444444444446,0.08713131313131313,0.021511111111111113,0.14459595959595958,0.029866666666666666,0.0754,0.0337979797979798,0.023175757575757575,0.09636363636363636,1.0
0.7019727770196387,0.23072588935575508,0.29891825929668514,0.29510504119799114,0.13805382767153535,1.0032897985410045,1.0169316487597533,1.0240744343781913,1.0148687267773722,1.0096189016672814,1.0342001352916732,0.18061414141414142,0.02269090909090909,0.06632727272727273,0.9058424242424242,0.1824,0.28727272727272724,0.057296969696969687,0.10385454545454544,0.05323232323232323,0.06692525252525253,0.028848484848484856,0.08854545454545454,0.028444444444444446,0.08713131313131313,0.021511111111111113,0.14459595959595958,0.029866666666666666,0.0754,0.0337979797979798,0.023175757575757575,0.09636363636363636,1.0
0.6223619367530772,0.15577705556838778,0.3119202418391133,0.24323853854999822,0.15313951361598807,0.9895214672465096,1.0494888374322395,1.0278364916925742,1.0484928697491043,1.0264857104796477,1.025323037968518,0.18061414141414142,0.02269090909090909,0.06632727272727273,0.9058424242424242,0.1824,0.28727272727272724,0.057296969696969687,0.10385454545454544,0.05323232323232323,0.06692525252525253,0.028848484848484856,0.08854545454545454,0.028444444444444446,0.08713131313131313,0.021511111111111113,0.14459595959595958,0.029866666666666666,0.0754,0.0337979797979798,0.023175757575757575,0.09636363636363636,1.0
0.6319921849107346,0.16270315038639796,0.3404110293005907,0.22751235179992405,0.144144288663861,1.0015950677968581,1.0328204822857199,1.0196561853132162,1.0302086365137038,1.0416939550166135,1.0320265640501454,0.18061414141414142,0.02269090909090909,0.06632727272727273,0.9058424242424242,0.1824,0.28727272727272724,0.057296969696969687,0.10385454545454544,0.05323232323232323,0.06692525252525253,0.028848484848484856,0.08854545454545454,0.028444444444444446,0.08713131313131313,0.021511111111111113,0.14459595959595958,0.029866666666666666,0.0754,0.0337979797979798,0.023175757575757575,0.09636363636363636,1.0
