Volumes;elapsed;HP;sampling;memory;init_feas;pvpq_feas;correct_feas
0.01581474807458355;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0013144851177447265;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0012155414391486357;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0011998262173406815;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0011623691539898457;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0011692614009688972;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.001062155338362514;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0010864950120481566;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0009688925506924615;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0009440769442517242;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0009497038500810811;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.001088466554323261;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0009483214463999568;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0007695051116250505;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0004620333186329388;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0004702282873493628;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0004654802905942969;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0004819082681305234;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0004142077265476245;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.00041019688590179484;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.00042623239310204654;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.00042048326038630955;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.00041576112253245;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0004110594842841337;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0004128760693601453;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0004114722213638024;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0004070363469078494;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.00041104679215106987;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.00040180349265234465;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.00041447672093375014;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0004074621930164577;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.000402946947378742;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.00038694913688234886;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0003853066406204437;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0003843990449143886;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.00038623414729219504;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.00039014914677768794;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0002869634009351725;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.00027575724122428193;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0002811267391671381;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0002797942330158403;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.000278170801071144;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0002826422695142716;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.000283370735725094;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0002775416681252334;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.00028883033145446306;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.00029111188776940295;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0002899653408183068;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0002806668013824639;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0002813878745037371;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.00027922123068116223;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0002839702153077119;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0002847176639434592;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.00028267095542325625;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0002790258484945756;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.00029629052753479;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.00028578443938701855;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0002849669568750006;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.00028014788493224094;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0002764329421915515;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0002740399396395544;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0002752044668628728;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
0.0002758943376102025;2063.555792;1787.3282373;196.1450288;56187845928;10;483;1507
